id,name,plan_type,hsa_eligible,individual_medical_deductible,family_medical_deductible,plan_coinsurance,premium,child_eyewear,child_eye_exam,child_dental,level,plan_levels
15105GA0020012,Connect Gold 500 Indiv Med Deductible,HMO,False,500,1000,20,2447.65,0,0,0,gold,5.0
45495GA0040006,Ambetter Health Solutions Gold 2500,EPO,False,2500,5000,20,1783.2,0,0,0,gold,
45495GA0040005,Ambetter Health Solutions Gold 1500,EPO,False,1500,3000,20,1818.26,0,0,0,gold,
45495GA0040011,Ambetter Health Solutions Silver 4500,EPO,False,4500,9000,30,1438.71,0,0,0,silver,
45495GA0040007,Ambetter Health Solutions Gold 3000,EPO,False,3000,6000,20,1700.52,0,0,0,gold,
45495GA0040008,Ambetter Health Solutions Gold 3500,EPO,False,3500,7000,20,1764.02,0,0,0,gold,
45495GA0040010,Ambetter Health Solutions Silver 3500,EPO,False,3500,7000,30,1472.89,0,0,0,silver,
45495GA0040009,Ambetter Health Solutions Silver 1350,EPO,False,1350,2700,50,1549.34,0,0,0,silver,
45495GA0040012,Ambetter Health Solutions Silver 5500,EPO,False,5500,11000,50,1477.76,0,0,0,silver,
45495GA0040014,Ambetter Health Solutions Silver HSA 4000,EPO,True,4000,8000,20,1458.14,0,0,0,silver,
45495GA0040013,Ambetter Health Solutions Silver Copay HSA 4000,EPO,True,4000,8000,30,1453.04,0,0,0,silver,
45495GA0050005,Ambetter Health Solutions Gold 1500 + Vision + Adult Dental,EPO,False,1500,3000,20,1870.75,0,0,0,gold,
45495GA0050006,Ambetter Health Solutions Gold 2500 + Vision + Adult Dental,EPO,False,2500,5000,20,1834.67,0,0,0,gold,
45495GA0050008,Ambetter Health Solutions Gold 3500 + Vision + Adult Dental,EPO,False,3500,7000,20,1814.96,0,0,0,gold,
45495GA0050007,Ambetter Health Solutions Gold 3000 + Vision + Adult Dental,EPO,False,3000,6000,20,1749.61,0,0,0,gold,
45495GA0050009,Ambetter Health Solutions Silver 1350 + Vision + Adult Dental,EPO,False,1350,2700,50,1594.05,0,0,0,silver,
45495GA0050012,Ambetter Health Solutions Silver 5500 + Vision + Adult Dental,EPO,False,5500,11000,50,1520.41,0,0,0,silver,
45495GA0050010,Ambetter Health Solutions Silver 3500 + Vision + Adult Dental,EPO,False,3500,7000,30,1515.4,0,0,0,silver,
45495GA0050013,Ambetter Health Solutions Silver Copay HSA 4000 + Vision + Adult Dental,EPO,True,4000,8000,30,1494.98,0,0,0,silver,
45495GA0050014,Ambetter Health Solutions Silver HSA 4000 + Vision + Adult Dental,EPO,True,4000,8000,20,1500.23,0,0,0,silver,
45495GA0050011,Ambetter Health Solutions Silver 4500 + Vision + Adult Dental,EPO,False,4500,9000,30,1480.24,0,0,0,silver,
45334GA0020001,Anthem Silver Blue Value 3500 ($0 Virtual Visits + $0 Select Drugs),HMO,False,3500,7000,40,1517.87,0,0,0,silver,1.0
45334GA0020002,Anthem Silver Blue Value 4000 ($0 Virtual Visits + $0 Select Drugs),HMO,False,4000,8000,40,1499.24,0,0,0,silver,1.0
45334GA0020004,Anthem Silver Blue Value 4500 ($0 Virtual Visits + $0 Select Drugs),HMO,False,4500,9000,40,1494.04,0,0,0,silver,1.0
45334GA0020012,Anthem Silver Blue Value 5900/40%,HMO,False,5900,11800,40,1502.55,0,0,0,silver,1.0
45334GA0020005,Anthem Gold Blue Value 2550 ($0 Virtual Visits + $0 Select Drugs),HMO,False,2550,5100,15,1726.55,0,0,0,gold,5.0
49046GA0700027,Anthem Silver Pathway Guided Access 5350 ($0 Virtual PCP+$0 Select Drugs),HMO,False,5350,10700,20,1755.19,0,0,0,silver,1.0
49046GA0700019,Anthem Gold Pathway Guided Access 1350 ($0 Virtual PCP+$0 Select Drugs),HMO,False,1350,2700,10,2004.03,0,0,0,gold,5.0
49046GA0700060,Anthem Silver Pathway Guided Access 5900/40%,HMO,False,5900,11800,40,1762.32,0,0,0,silver,1.0
49046GA0700008,Anthem Silver Pathway Guided Access 4500 ($0 Virtual PCP+$0 Select Drugs),HMO,False,4500,9000,25,1765.42,0,0,0,silver,1.0
49046GA0700006,Anthem Silver Pathway Guided Access 2500 ($0 Virtual PCP+$0 Select Drugs),HMO,False,2500,5000,25,1830.4,0,0,0,silver,1.0
49046GA0700017,Anthem Silver Pathway Guided Access 3900 ($0 Virtual PCP+$0 Select Drugs),HMO,False,3900,7800,25,1781.94,0,0,0,silver,1.0
49046GA0700054,Anthem Silver Pathway PCP Copay Choice 4000 ($0 Virtual PCP+$0 Select Drugs),HMO,False,4000,8000,30,1689.53,0,0,0,silver,1.0
49046GA0700055,Anthem Gold Pathway PCP Copay Choice 1200 ($0 Virtual PCP+$0 Select Drugs),HMO,False,1200,2400,20,1892.65,0,0,0,gold,5.0
60224GA0020002,Core Gold 1500 $10 Generic Drugs Adult Vision & Fitness,HMO,False,1500,3000,25,2217.61,0,0,0,gold,5.0
60224GA0010014,Healthy Heart Gold 1500 $0 Select Drugs & Specialized Services,HMO,False,1500,3000,30,2282.47,0,0,0,gold,5.0
60224GA0010002,Core Gold 1500 $10 Generic Drugs,HMO,False,1500,3000,25,2202.71,0,0,0,gold,5.0
60224GA0020012,Diabetes Gold 1100 $0 Select Drugs & Specialized Services Adult Vision & Fitness,HMO,False,1100,2200,30,2342.77,0,0,0,gold,5.0
60224GA0010012,Diabetes Gold 1100 $0 Select Drugs & Specialized Services,HMO,False,1100,2200,30,2327.87,0,0,0,gold,5.0
60224GA0010011,Gold 1500 $15 Generic Drugs,HMO,False,1500,3000,25,2262.51,0,0,0,gold,5.0
60224GA0020014,Healthy Heart Gold 1500 $0 Select Drugs & Specialized Services Adult Vision & Fitness,HMO,False,1500,3000,30,2297.41,0,0,0,gold,5.0
60224GA0020011,Gold 1500 $15 Generic Drugs Adult Vision & Fitness,HMO,False,1500,3000,25,2277.4,0,0,0,gold,5.0
60224GA0010003,Low Premium Silver 6000 $3 Generic Drugs,HMO,False,6000,12000,40,1752.62,0,0,0,silver,1.0
60224GA0010010,Silver 5000 $20 Generic Drugs,HMO,False,5000,10000,40,1795.41,0,0,0,silver,1.0
60224GA0020010,Silver 5000 $20 Generic Drugs Adult Vision & Fitness,HMO,False,5000,10000,40,1810.3,0,0,0,silver,1.0
60224GA0020003,Low Premium Silver 6000 $3 Generic Drugs Adult Vision & Fitness,HMO,False,6000,12000,40,1767.51,0,0,0,silver,1.0
60224GA0010016,HDHP Preventive Silver 5500 $0 Select Drugs,HMO,True,5500,11000,0,2012.1,0,0,0,silver,1.0
60224GA0020013,Diabetes Silver 4000 $0 Select Drugs & Specialized Services Adult Vision & Fitness,HMO,False,4000,8000,50,1842.42,0,0,0,silver,1.0
60224GA0010013,Diabetes Silver 4000 $0 Select Drugs & Specialized Services,HMO,False,4000,8000,50,1827.52,0,0,0,silver,1.0
60224GA0020015,Healthy Heart Silver 4500 $0 Select Drugs & Specialized Services Adult Vision & Fitness,HMO,False,4500,9000,50,1823.6,0,0,0,silver,1.0
60224GA0010015,Healthy Heart Silver 4500 $0 Select Drugs & Specialized Services,HMO,False,4500,9000,50,1808.68,0,0,0,silver,1.0
58081GA0010079,Silver 5000 HSA Off Exchange,HMO,True,5000,10000,0,1305.26,50,0,0,silver,1.0
58081GA0010075,Silver 3500 HSA Off Exchange,HMO,True,3500,7000,20,1295.73,50,0,0,silver,1.0
58081GA0010074,Silver 3000 Off Exchange,HMO,False,3000,6000,25,1327.02,50,0,0,silver,1.0
58081GA0010081,Gold 0 Off Exchange,HMO,False,0,0,20,1819.08,50,0,0,gold,5.0
58081GA0010078,Silver 5000 Off Exchange,HMO,False,5000,10000,30,1299.27,50,0,0,silver,1.0
58081GA0010082,Buena Salud Dorado 1500 (fuera del mercado),HMO,False,1500,3000,30,1719.94,50,0,0,gold,5.0
58081GA0010080,Silver 7000 Off Exchange,HMO,False,7000,14000,25,1284.18,50,0,0,silver,1.0
58081GA0010085,Gold 3525 HSA Off Exchange,HMO,True,3525,7050,0,1677.77,50,0,0,gold,5.0
58081GA0010084,Gold 2000 Off Exchange,HMO,False,2000,4000,20,1746.59,50,0,0,gold,5.0
58081GA0010086,Gold 4000 Off Exchange,HMO,False,4000,8000,25,1638.03,50,0,0,gold,5.0
58081GA0010083,Gold 1500 MultiCondition Care Off Exchange,HMO,False,1500,3000,30,1736.01,50,0,0,gold,5.0
58081GA0010077,Silver 3750 MultiCondition Care Off Exchange,HMO,False,3750,7500,40,1319.93,50,0,0,silver,1.0
58081GA0010076,Buena Salud Plateado 3750 (fuera del mercado),HMO,False,3750,7500,35,1310.27,50,0,0,silver,1.0
58081GA0010035,Gold Elite Saver Plus,HMO,False,0,0,20,1804.27,50,0,0,gold,5.0
58081GA0010045,Silver Simple Diabetes,HMO,False,6500,13000,50,1542.39,50,0,0,silver,1.0
58081GA0010053,Gold Classic Standard,HMO,False,1500,3000,25,1657.81,50,0,0,gold,5.0
58081GA0010025,Silver Simple PCP Saver,HMO,False,5750,11500,40,1528.48,50,0,0,silver,1.0
58081GA0010055,Buena Salud Plateado Estandar Clasico,HMO,False,5000,10000,40,1530.92,50,0,0,silver,1.0
58081GA0010052,Silver Classic Standard,HMO,False,5000,10000,40,1530.92,50,0,0,silver,1.0
58081GA0010015,Silver Simple,HMO,False,4400,8800,50,1537.32,50,0,0,silver,1.0
58081GA0010030,Silver Elite Saver Plus,HMO,False,0,0,50,1554.97,50,0,0,silver,3.0
89942GA0050022,KP GA Signature Gold 1000 Ded/500 Rx Ded,HMO,False,1000,2000,30,1689.74,0,20,0,gold,5.0
89942GA0050016,KP GA Signature Gold 500 Ded/500 Rx Ded,HMO,False,500,1000,30,1715.18,0,20,0,gold,5.0
89942GA0050027,KP GA Signature Gold 2000 Ded/500 Rx Ded,HMO,False,2000,4000,35,1566.19,0,20,0,gold,5.0
89942GA0050017,KP GA Signature Silver 3400 Ded/500 Rx Ded,HMO,False,3400,6800,40,1605.82,0,30,0,silver,1.0
89942GA0050025,KP GA Signature Silver 4500/35,HMO,False,4500,9000,35,1555.95,0,35,0,silver,1.0
89942GA0050031,KP GA Signature Silver Virtual Complete 5000,HMO,False,5000,10000,30,1488.78,0,40,0,silver,1.0
89942GA0070016,KP GA Signature Gold 500 Ded/500 Rx Ded,HMO,False,500,1000,30,1719.98,0,20,0,gold,5.0
89942GA0070022,KP GA Signature Gold 1000 Ded/500 Rx Ded,HMO,False,1000,2000,30,1694.47,0,20,0,gold,5.0
89942GA0070027,KP GA Signature Gold 2000 Ded/500 Rx Ded,HMO,False,2000,4000,35,1570.58,0,20,0,gold,5.0
89942GA0070033,KP GA Signature Silver Virtual Complete 5500,HMO,False,5500,11000,40,1313.67,0,50,0,silver,1.0
89942GA0070025,KP GA Signature Silver 4500/35,HMO,False,4500,9000,35,1421.17,0,35,0,silver,1.0
89942GA0070017,KP GA Signature Silver 3400 Ded/500 Rx Ded,HMO,False,3400,6800,40,1466.72,0,30,0,silver,1.0
89942GA0070031,KP GA Signature Silver Virtual Complete 5000,HMO,False,5000,10000,30,1359.86,0,40,0,silver,1.0
89942GA0150004,KP GA Signature Standard Silver 5000/40,HMO,False,5000,10000,40,1399.3,0,40,0,silver,1.0
89942GA0130004,KP GA Signature Standard Silver 5000/40,HMO,False,5000,10000,40,1532.01,0,40,0,silver,1.0
89942GA0130002,KP GA Signature Standard Gold 1500/30,HMO,False,1500,3000,25,1658.86,0,30,0,gold,5.0
89942GA0150002,KP GA Signature Standard Gold 1500/30,HMO,False,1500,3000,25,1663.49,0,30,0,gold,5.0
43802GA0040030,UHC Gold Standard,HMO,False,1500,3000,25,2451.05,25,0,0,gold,5.0
43802GA0040031,UHC Silver Copay Focus $0 Indiv Med Ded,HMO,False,0,0,30,2282.28,30,0,0,silver,3.0
43802GA0040036,UHC Silver Standard,HMO,False,5000,10000,40,2259.55,40,0,0,silver,1.0
43802GA0040034,UHC Silver Value ($3 Tier 2 Rx),HMO,False,3000,6000,40,2272.35,40,0,0,silver,1.0
43802GA0040044,UHC Silver Advantage ($3 Tier 2 Rx),HMO,False,2750,5500,30,2283.1,30,0,0,silver,1.0
43802GA0040045,UHC Gold Value,HMO,False,1500,3000,20,2411.62,20,0,0,gold,5.0
43802GA0040054,UHC Gold Advantage,HMO,False,1100,2200,20,2543.13,20,0,0,gold,5.0
43802GA0070001,"UHC Silver Advantage+ ($3 Tier 2 Rx, Dental + Vision)",HMO,False,2750,5500,30,2340.36,30,0,0,silver,1.0
43802GA0040047,UHC Gold Copay Focus $0 Indiv Med Ded,HMO,False,0,0,45,2514.8,45,0,0,gold,5.0
43802GA0070004,"UHC Silver Value+ ($3 Tier 2 Rx, Dental + Vision)",HMO,False,3000,6000,40,2329.62,40,0,0,silver,1.0
43802GA0070005,UHC Gold Advantage+ (Dental + Vision),HMO,False,1100,2200,20,2593.38,20,0,0,gold,5.0
43802GA0040049,"UHC Silver-X Advantage $2,750 Indiv Ded ($3 Tier 2 Rx) (Off-Exchange Only)",HMO,False,2750,5500,30,1981.83,30,0,0,silver,1.0
43802GA0040053,UHC Silver-X Copay Focus $0 Indiv Med Ded (Off-Exchange Only),HMO,False,0,0,30,2036.51,30,0,0,silver,3.0
43802GA0040052,UHC Silver-X Value HSA (Off-Exchange Only),HMO,True,3300,6600,30,1928.76,30,0,0,silver,1.0
43802GA0040051,UHC Silver-X Standard (Off-Exchange Only),HMO,False,5000,10000,40,1976.12,40,0,0,silver,1.0
43802GA0040050,UHC Silver-X Value ($3 Tier 2 Rx) (Off-Exchange Only),HMO,False,3000,6000,40,1943.09,50,0,0,silver,1.0
82824GA0110025,Silver S: Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,5000,10000,40,1749.05,10,10,0,silver,1.0
82824GA0110030,Gold 3 Advanced: Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,895,1790,45,2114.79,10,10,0,gold,5.0
82824GA0110013,Silver 5 Advanced: Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,7495,14990,50,1739.3,10,10,0,silver,1.0
82824GA0110019,Gold S: Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,1500,3000,25,2123.75,10,10,0,gold,5.0
82824GA0110039,Silver 10 Advanced: $0 PCP + Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,0,0,0,1829.35,10,10,0,silver,3.0
82824GA0110040,Silver 10 Advanced: $0 PCP + Aetna network + $0 MinuteClinic + Adult Dental + Vision,HMO,False,0,0,0,1910.95,10,10,0,silver,3.0
82824GA0110036,Gold 10 Advanced: $0 PCP + Aetna network + $0 MinuteClinic + Adult Dental + Vision,HMO,False,0,0,0,2356.78,10,10,0,gold,5.0
82824GA0110035,Gold 10 Advanced: $0 PCP + Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,0,0,0,2256.13,10,10,0,gold,5.0
82824GA0110038,Gold 3 Advanced: Aetna network + $0 MinuteClinic + Adult Dental + Vision,HMO,False,895,1790,45,2209.14,10,10,0,gold,5.0
82824GA0110042,Silver S: Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care + Adult Dental+Vision,HMO,False,5000,10000,40,1827.08,10,10,0,silver,1.0
